x,y,z,z_ft,magnitude,lon,lat,year,month,day
629162.4432574076,3663225.1570400526,-3743.288424,-12281.13,1.5,-115.61583000008223,33.099999998946764,1981.0,4.0,25.0
629024.9019017154,3663038.1496622395,-6123.404568,-20089.91,1.5,-115.61732999884934,33.09832999886894,1981.0,4.0,25.0
628949.7462667476,3663712.505457565,-5167.3579152,-16953.274,1.6,-115.61804000032164,33.10441999941245,1981.0,4.0,25.0
628314.6797361418,3662604.090931165,-6173.407008,-20253.96,0.6,-115.62499999923001,33.094499999777284,1981.0,4.0,25.0
628283.0157373492,3663097.153645261,-6883.441656000001,-22583.47,0.95,-115.62527000044155,33.098950000383105,1981.0,4.0,25.0
627629.6883791077,3662592.919404523,-7788.485820000001,-25552.775,0.7,-115.63234000020086,33.09447999932559,1981.0,4.0,25.0
628194.5219652912,3662869.770903549,-6638.429700000001,-21779.625,1.45,-115.62624999891942,33.09691000008773,1981.0,4.0,25.0
627650.957579822,3662536.6411892152,-7422.4679592,-24351.929,1.52,-115.63212000003001,33.09397000083962,1981.0,4.0,25.0
627604.8862420449,3662490.5741217816,-7452.4694232,-24450.359,1.91,-115.63262000067928,33.0935599991942,1981.0,4.0,25.0
627553.0559112758,3662456.6308682556,-7304.462200800001,-23964.771,1.61,-115.63318000093355,33.093260000503534,1981.0,4.0,25.0
627650.1688656802,3662525.541440355,-7419.4678128000005,-24342.086,1.81,-115.63213000001042,33.093869999772565,1981.0,4.0,25.0
628229.949022293,3663015.5056435326,-6212.408911200001,-20381.919,1.41,-115.62585000054786,33.09821999865376,1981.0,4.0,25.0
628980.8039185477,3663692.953856053,-6907.4428272000005,-22662.214,2.73,-115.6177099989601,33.10424000043648,1981.0,4.0,25.0
629084.6102857161,3664597.003223845,-5446.3715304,-17868.673,1.4,-115.61647000083623,33.112379999275355,1981.0,4.0,25.0
628597.8210067494,3662367.1659489707,-3803.291352,-12477.99,0.8,-115.62200000004471,33.092329998700095,1981.0,4.0,25.0
628548.3028744276,3663294.6982598836,-8490.5200776,-27856.037,1.4,-115.62239999935593,33.100699999034994,1981.0,4.0,25.0
628912.8247423634,3664460.5559186623,-5753.386512,-18875.94,0.7,-115.61832999893082,33.111169998828885,1981.0,4.0,25.0
628589.7872195622,3663334.0562651805,-8396.515490400001,-27547.623,0.7,-115.62195000025025,33.101050000614315,1981.0,4.0,25.0
628998.2284088031,3664141.196774972,-3437.2734912,-11277.144,1.7,-115.61745999863561,33.108280000347676,1981.0,4.0,25.0
628739.4049799732,3663596.6242777286,-7560.4746936,-24804.707,1.51,-115.62031000146384,33.10340000029514,1981.0,4.0,25.0
628254.2345955794,3663156.6592706377,-6256.4110584,-20526.283,2.08,-115.62557000010717,33.099490001033566,1981.0,4.0,25.0
629111.4152170214,3663767.8664230914,-4238.312580000001,-13905.225,0.5,-115.6163000000535,33.10490000093979,1981.0,4.0,25.0
627922.1907973945,3662709.8483574754,-6138.4053,-20139.125,1.6,-115.62918999903279,33.095499999189066,1981.0,4.0,25.0
628205.0053822985,3662853.2741621956,-5621.3800704000005,-18442.848,1.6,-115.62613999977508,33.096760000472685,1981.0,4.0,25.0
628190.5564783454,3662887.4620296196,-5122.355719200001,-16805.629,1.83,-115.62629000114225,33.09707000049981,1981.0,4.0,25.0
628242.8982552695,3663024.54701146,-6098.403348,-20007.885,1.3,-115.62570999837158,33.098300000686145,1981.0,4.0,25.0
627600.2922387745,3662484.969545677,-7487.4711312,-24565.194,2.33,-115.63266999914303,33.09350999891556,1981.0,4.0,25.0
628183.2066775373,3662878.4943213663,-4984.348984800001,-16352.851,1.3,-115.62637000111957,33.09699000082641,1981.0,4.0,25.0
626906.6351030224,3664221.413642107,-3160.2599736,-10368.307,1.0,-115.6398600002812,33.10924999945064,1981.0,4.0,25.0
628245.3602091108,3662979.1126732966,-4900.3448856,-16077.247,1.72,-115.62568999894152,33.09788999965219,1981.0,4.0,25.0
628263.2223090156,3662969.366418139,-4834.3416648,-15860.701,0.8,-115.62550000003934,33.09780000117271,1981.0,4.0,25.0
627515.2534780544,3662420.652543657,-7567.4750352,-24827.674,1.2,-115.63359000025689,33.092940000193266,1981.0,4.0,25.0
628415.0848376459,3663204.234456444,-7576.475474400001,-24857.203,1.2,-115.62384000091784,33.09989999932286,1981.0,4.0,25.0
628816.5087278493,3663624.2534898496,-7384.466104800001,-24227.251,1.84,-115.61947999851405,33.10364000094261,1981.0,4.0,25.0
629019.6315880565,3663721.1891165893,-6222.4093992,-20414.729,2.99,-115.61728999896066,33.10448999938489,1981.0,4.0,25.0
627698.684774333,3662527.2831645454,-7964.4944088,-26130.231,2.03,-115.63160999988371,33.093880000881036,1981.0,4.0,25.0
628119.3018518582,3662768.9816487217,-6497.422819200001,-21317.004,1.52,-115.62706999851888,33.096009998687805,1981.0,4.0,25.0
628379.0531126697,3663176.0383947846,-4811.3405424,-15785.238,1.3,-115.62423000019584,33.09964999987328,1981.0,4.0,25.0
628320.8970299752,3663055.5103976545,-6751.4352144,-22150.378,1.7,-115.62486999997519,33.09856999967504,1981.0,4.0,25.0
628357.8390948114,3663227.8804303943,-5845.391001600001,-19177.792,0.81,-115.62444999926068,33.10012000068734,1981.0,4.0,25.0
629210.454758676,3663901.1379702375,-8368.514124000001,-27455.755,0.88,-115.6152199990142,33.106090001172575,1981.0,4.0,25.0
628322.5455597183,3663072.1662693177,-4544.3275128000005,-14909.211,0.81,-115.62484999894924,33.09872000127125,1981.0,4.0,25.0
628003.7865631126,3662822.917449558,-6576.426674400001,-21576.203,1.3,-115.6283000002978,33.096509998787916,1981.0,4.0,25.0
628321.9900050039,3663043.3265645904,-6846.4398504,-22462.073,1.0,-115.62486000135809,33.098460001185366,1981.0,4.0,25.0
627678.464158225,3662574.703407393,-7694.481232800001,-25244.361,1.83,-115.63182000074738,33.09430999868204,1981.0,4.0,25.0
627680.3598117377,3662572.5104332794,-7560.4746936,-24804.707,2.12,-115.63179999866873,33.094290000254226,1981.0,4.0,25.0
627702.7292552586,3662575.020119539,-8065.499337600001,-26461.612,1.94,-115.63156000031267,33.09431000085039,1981.0,4.0,25.0
628361.6272087015,3663152.5223051207,-4682.3342472,-15361.989,1.8,-115.62442000151229,33.09944000136877,1981.0,4.0,25.0
628851.0641020782,3663693.462620023,-4970.3483016,-16306.917,1.2,-115.61910000095072,33.104259999248455,1981.0,4.0,25.0
628787.8589874032,3663389.8895819387,-4915.3456176,-16126.462,1.78,-115.61982000010828,33.101530000057274,1981.0,4.0,25.0
628178.8121269369,3662786.3949120888,-5800.3888056000005,-19030.147,1.0,-115.6264300011557,33.09616000058603,1981.0,4.0,25.0
628787.4504203915,3663420.9344275803,-4942.3469352,-16215.049,1.73,-115.61982000094166,33.10180999870485,1981.0,4.0,25.0
628764.412121449,3663469.424902352,-4797.3398592,-15739.304,1.4,-115.62005999911976,33.10225000004618,1981.0,4.0,25.0
627807.2996317378,3662430.0051120683,-5316.3651864,-17442.143,0.81,-115.63046000010034,33.09299000040712,1981.0,4.0,25.0
627732.4636974053,3662585.388279842,-8041.4981664,-26382.868,1.2,-115.6312400009761,33.094399999560984,1981.0,4.0,25.0
628062.90485383,3662656.2413781476,-5172.3581592,-16969.679,1.88,-115.62768999924727,33.09500000115758,1981.0,4.0,25.0
628108.770155638,3662717.832725564,-5350.3668456000005,-17553.697,2.11,-115.62718999901016,33.0955499988397,1981.0,4.0,25.0
628808.1125978958,3663340.2538124137,-4809.3404448,-15778.676,1.63,-115.61961000143606,33.101080000933656,1981.0,4.0,25.0
628602.5614894031,3663427.375055589,-4793.339664,-15726.18,1.89,-115.62180000078872,33.10188999995043,1981.0,4.0,25.0
628574.097690597,3663320.54283979,-5033.351376,-16513.62,1.2,-115.6221199988754,33.10093000035312,1981.0,4.0,25.0
628818.6115589531,3663322.6487428625,-4227.3120432000005,-13869.134,2.75,-115.61949999859704,33.10091999940256,1981.0,4.0,25.0
628507.0411520747,3663451.626142936,-3936.2978424,-12914.363,1.7,-115.62281999914526,33.10212000043177,1981.0,4.0,25.0
628833.7423827192,3660966.350508331,-4383.319656,-14380.97,0.7,-115.61967000027185,33.07966999977579,1981.0,4.0,25.0
628331.7469439546,3663082.2671481306,-4815.3407376,-15798.362,2.0,-115.62474999955927,33.098809999486505,1981.0,4.0,25.0
628716.5131037406,3663563.0548313796,-4816.3407864,-15801.643,2.44,-115.62056000040455,33.10309999938727,1981.0,4.0,25.0
629212.5140296603,3662967.434306415,-4593.329904,-15069.98,1.0,-115.61532999960542,33.09767000122794,1981.0,4.0,25.0
628890.9646231808,3663285.897308729,-4472.3239992,-14672.979,1.57,-115.61872999878518,33.10058000036559,1981.0,4.0,25.0
627713.9284148975,3662575.166199666,-8021.4971904,-26317.248,2.79,-115.6314400013738,33.09431000082777,1981.0,4.0,25.0
627999.1729705324,3661319.1403391142,-2562.2307912,-8406.269,1.8,-115.62856000136155,33.08294999883212,1981.0,4.0,25.0
628493.6785264408,3663189.740791648,-4512.3259512,-14804.219,1.48,-115.62300000120511,33.09976000025565,1981.0,4.0,25.0
628422.0392895887,3663172.1665049,-4529.3267808,-14859.996,2.64,-115.62376999973607,33.09960999986414,1981.0,4.0,25.0
628317.193252601,3663053.244070401,-4495.3251216,-14748.442,2.23,-115.62490999926446,33.09855000059386,1981.0,4.0,25.0
628848.1117937465,3663137.843820192,-4942.3469352,-16215.049,1.67,-115.61920999859454,33.09925000007427,1981.0,4.0,25.0
628516.7354873776,3663353.0577174327,-4742.3371752,-15558.849,3.87,-115.62272999975868,33.10123000034442,1981.0,4.0,25.0
628315.08804034,3662929.0151467053,-8992.5445752,-29503.099,1.5,-115.62494999958726,33.09742999894351,1981.0,4.0,25.0
628483.7658188601,3662736.0544676087,-6493.422624000001,-21303.88,1.3,-115.62316999917837,33.095670001033035,1981.0,4.0,25.0
628872.0319654109,3663660.4706265926,-4805.3402496,-15765.552,2.34,-115.61887999916037,33.1039600011112,1981.0,4.0,25.0
628074.5923995408,3662761.7432056647,-4788.33942,-15709.775,1.8,-115.62755000147948,33.09595000037103,1981.0,4.0,25.0
627975.6183722947,3662692.8037084993,-4684.3343448000005,-15368.551,1.58,-115.62862000014749,33.09533999990165,1981.0,4.0,25.0
628930.2666157461,3663703.3773557553,-7236.4588824,-23741.663,2.01,-115.61825000033491,33.10434000019544,1981.0,4.0,25.0
628598.6784712044,3663083.552547204,-4066.3041864,-13340.893,1.0,-115.6218899998544,33.09879000095668,1981.0,4.0,25.0
627931.1697235641,3662665.608447148,-4736.336882400001,-15539.163,1.2,-115.62909999837264,33.09510000115062,1981.0,4.0,25.0
627813.9546289054,3662635.2449124944,-6304.4134008,-20683.771,1.6,-115.6303600010101,33.09483999907181,1981.0,4.0,25.0
628064.8973955555,3662789.339704777,-4355.318289600001,-14289.102,0.8,-115.6276499999558,33.09619999944754,1981.0,4.0,25.0
628188.5342895096,3662970.605860848,-6804.4378008,-22324.271,1.39,-115.62630000154498,33.097820000106715,1981.0,4.0,25.0
629056.7532956309,3663737.203844174,-4611.3307824,-15129.038,0.82,-115.61689000156836,33.104629999957496,1981.0,4.0,25.0
629001.7843235376,3663729.8255341514,-4158.308676000001,-13642.745,1.4,-115.6174800009692,33.10457000062107,1981.0,4.0,25.0
629552.0862219979,3664109.700709977,-7170.4556616,-23525.117,1.66,-115.61152999836817,33.10792999995755,1981.0,4.0,25.0
628108.2813510303,3662826.502197727,-4806.3402984,-15768.833,0.8,-115.62718000103445,33.09652999886849,1981.0,4.0,25.0
628211.2592006214,3663088.451014044,-6929.443900800001,-22734.396,1.78,-115.62604000031513,33.098880000849675,1981.0,4.0,25.0
627810.952967042,3662507.6782210623,-5101.3546944,-16736.728,1.0,-115.63040999939074,33.093689999866484,1981.0,4.0,25.0
628256.6314244225,3662973.7156988503,-4824.3411768000005,-15827.891,1.9,-115.6255700014367,33.09784000010614,1981.0,4.0,25.0
628241.2458621094,3662936.919005178,-4878.343812,-16005.065,2.08,-115.62574000020521,33.09750999866097,1981.0,4.0,25.0
627894.5070428568,3662471.065560663,-4766.338346400001,-15637.593,1.0,-115.62952000073432,33.09335000046953,1981.0,4.0,25.0
627915.3932928696,3662515.695821118,-5050.3522056,-16569.397,0.7,-115.6292899987154,33.093750000198995,1981.0,4.0,25.0
627820.3725793407,3662501.1474759625,-5075.3534256,-16651.422,2.53,-115.63030999961924,33.09362999894277,1981.0,4.0,25.0
629303.1381869637,3661335.1588555556,-3772.2898392,-12376.279,1.0,-115.61458999897609,33.08294000106996,1981.0,4.0,25.0
628003.7702640778,3662610.0014980114,-5023.350888000001,-16480.81,2.1,-115.62832999915257,33.09458999991543,1981.0,4.0,25.0
629019.2807525097,3663747.79922238,-4654.3328808,-15270.121,1.2,-115.6172899992724,33.10473000015797,1981.0,4.0,25.0
629184.4547446851,3663961.7865763884,-5929.3951008,-19453.396,2.12,-115.61548999862637,33.106640000300246,1981.0,4.0,25.0
627715.762274891,3662005.1976992018,-6623.428968,-21730.41,1.0,-115.63149999875934,33.0891700007121,1981.0,4.0,25.0
628296.8817337764,3662751.346412615,-6263.4114,-20549.25,1.0,-115.62516999853058,33.095829999327265,1981.0,4.0,25.0
629008.7236976612,3663769.83875678,-4013.3016000000002,-13167.0,1.65,-115.61739999864237,33.10492999866307,1981.0,4.0,25.0
627936.0327382997,3662579.1749107814,-5144.356792800001,-16877.811,2.12,-115.62905999992952,33.09432000067588,1981.0,4.0,25.0
628052.8955331384,3662779.202469546,-4861.3429824,-15949.288,2.35,-115.62778000108476,33.09611000119169,1981.0,4.0,25.0
628050.4439959923,3662752.5557693746,-6973.446048,-22878.76,1.95,-115.62780999930142,33.09586999989787,1981.0,4.0,25.0
628943.5330189012,3662412.7436092533,-4699.3350768,-15417.766,1.73,-115.61828999909962,33.09270000025951,1981.0,4.0,25.0
627537.4156345584,3662510.764890139,-7790.4859176,-25559.337,1.81,-115.63334000159443,33.09375000046343,1981.0,4.0,25.0
627843.5596209832,3662512.539689291,-5081.353718400001,-16671.108,2.57,-115.63006000128135,33.0937300000105,1981.0,4.0,25.0
627537.5168458895,3662503.0037071053,-7841.488406400001,-25726.668,1.5,-115.63334000039791,33.093680000801264,1981.0,4.0,25.0
628331.903895919,3662999.098731274,-4144.3079928,-13596.811,1.77,-115.62475999937574,33.098059999013536,1981.0,4.0,25.0
628983.4130801145,3662574.0652061542,-4212.3113112,-13819.919,1.2,-115.61783999969886,33.094149998716304,1981.0,4.0,25.0
627761.3009274735,3662521.446449781,-5429.3707008,-17812.896,1.9,-115.63094000157446,33.09382000089967,1981.0,4.0,25.0
628044.9263617845,3662674.858052651,-5588.378460000001,-18334.575,1.7,-115.62787999862279,33.09517000026289,1981.0,4.0,25.0
628177.8790417021,3662786.3824856984,-6156.4061784000005,-20198.183,1.34,-115.62643999938966,33.096159998696926,1981.0,4.0,25.0
629080.2259092729,3663797.3964773384,-6013.399200000001,-19729.0,1.58,-115.61663000128351,33.10517000085883,1981.0,4.0,25.0
627215.3897891117,3661504.101056685,-5470.3727016,-17947.417,0.58,-115.63693000063321,33.08470999995052,1981.0,4.0,25.0
627597.0765267363,3662301.953605395,-4864.3431288,-15959.131,1.59,-115.63273000026524,33.09185999997206,1981.0,4.0,25.0
627656.6776141379,3662312.7108700546,-4778.338932000001,-15676.965,1.42,-115.63208999857804,33.09194999981778,1981.0,4.0,25.0
628088.2431086897,3662788.5362979015,-4927.346203200001,-16165.834,1.41,-115.62740000099559,33.09619000041209,1981.0,4.0,25.0
627694.4943578593,3662347.580884975,-4844.342152800001,-15893.511,2.44,-115.6316800002667,33.09225999917327,1981.0,4.0,25.0
628926.4347287641,3662860.5305350865,-4511.3259024,-14800.938,2.14,-115.61840999844298,33.09673999865264,1981.0,4.0,25.0
628156.5201089251,3662849.312446633,-4787.339371200001,-15706.494,2.11,-115.62665999980375,33.09672999995611,1981.0,4.0,25.0
627276.304456651,3663496.5358261704,-9893.588544,-32459.28,1.1,-115.63600000148487,33.10266999994353,1981.0,4.0,25.0
627563.8734930045,3662199.4989660354,-4729.3365408,-15516.196,1.09,-115.63309999954441,33.09093999908649,1981.0,4.0,25.0
628933.2764295829,3662695.388478511,-5443.371384000001,-17858.83,1.72,-115.61836000125577,33.09524999977043,1981.0,4.0,25.0
628104.7273591292,3662884.1206478407,-6288.412620000001,-20631.275,0.8,-115.62720999867734,33.09705000072625,1981.0,4.0,25.0
628053.0211075613,3662698.25165322,-6089.402908800001,-19978.356,1.97,-115.62778999942871,33.0953800007163,1981.0,4.0,25.0
627662.9423241088,3662261.781441202,-4615.330977600001,-15142.162,1.69,-115.63202999905056,33.091489998680274,1981.0,4.0,25.0
627685.6674031273,3662308.653125054,-4654.3328808,-15270.121,1.62,-115.63178000110095,33.09190999974852,1981.0,4.0,25.0
627827.5225142934,3663812.004099546,-7826.487674400001,-25677.453,1.4,-115.6300499999069,33.105450000349535,1981.0,4.0,25.0
629024.5874322614,3663770.047922403,-4007.3013072000003,-13147.314,2.37,-115.61722999875248,33.104929998958525,1981.0,4.0,25.0
628205.9241831972,3662854.395202405,-4534.3270248,-14876.401,0.9,-115.62612999896471,33.096770001099316,1981.0,4.0,25.0
627924.5436126306,3662601.203489178,-5533.375776,-18154.12,1.67,-115.62918000122774,33.094520000498036,1981.0,4.0,25.0
629125.0583349788,3663865.633474955,-4234.3123848000005,-13892.101,1.4,-115.61614000104242,33.105780000589164,1981.0,4.0,25.0
628109.9882503742,3662838.7230008054,-4517.3261952,-14820.624,1.66,-115.62716000096279,33.09664000025505,1981.0,4.0,25.0
628171.6490497588,3662977.038400703,-6987.446731200001,-22924.694,1.49,-115.62648000050599,33.09788000017217,1981.0,4.0,25.0
627846.4676872212,3662575.786919086,-4766.338346400001,-15637.593,2.01,-115.63001999908042,33.09429999929716,1981.0,4.0,25.0
628004.8738064942,3662739.761539369,-6354.4158408,-20847.821,1.47,-115.62830000071247,33.095760000062725,1981.0,4.0,25.0
625908.7948224349,3662203.582371857,-11883.685656000001,-38988.47,1.47,-115.65082999998766,33.09116999877289,1981.0,4.0,25.0
628045.66154019,3662761.364655374,-6365.4163776000005,-20883.912,1.0,-115.62786000106838,33.095949999373914,1981.0,4.0,25.0
627750.0367154984,3662597.815763877,-7820.4873816,-25657.767,1.3,-115.63105000080833,33.094509998766426,1981.0,4.0,25.0
628003.8534863648,3662746.40169356,-6440.420037600001,-21129.987,1.5,-115.62831000161019,33.09581999892573,1981.0,4.0,25.0
627948.6552107625,3662684.6888234615,-6365.4163776000005,-20883.912,0.66,-115.62891000037246,33.095270000737386,1981.0,4.0,25.0
628014.0523412252,3662823.0517171137,-6618.428724,-21714.005,1.3,-115.6281899998509,33.096509999089854,1981.0,4.0,25.0
628111.2018226793,3662888.6411739374,-4364.3187288,-14318.631,1.5,-115.62714000081657,33.09709000116904,1981.0,4.0,25.0
627512.5127591232,3662201.0479594697,-4815.3407376,-15798.362,1.5,-115.63364999929243,33.090959999995455,1981.0,4.0,25.0
627512.8252461972,3662248.7360883253,-4876.343714400001,-15998.503,1.6,-115.63363999881824,33.09138999925088,1981.0,4.0,25.0
627514.3649492741,3662202.1811177605,-4894.3445928,-16057.561,0.7,-115.6336299991105,33.09097000093911,1981.0,4.0,25.0
628998.4024960498,3663703.166322866,-4768.338444000001,-15644.155,2.0,-115.61752000002349,33.104330000686176,1981.0,4.0,25.0
628203.8186260775,3663015.1634483435,-7237.4589312,-23744.944,1.45,-115.62612999974692,33.09821999919729,1981.0,4.0,25.0
628928.3104871678,3662292.7774785827,-4748.337468000001,-15578.535,1.7,-115.61846999961267,33.09161999967062,1981.0,4.0,25.0
629021.5123584266,3663720.1050543045,-4665.3334176,-15306.212,2.17,-115.61727000086638,33.10448000016555,1981.0,4.0,25.0
628934.6705103992,3662164.224288634,-4731.3366384,-15522.758,0.8,-115.61842000002473,33.09046000123687,1981.0,4.0,25.0
628995.3994761667,3662585.3125860873,-4685.3343936,-15371.832,2.63,-115.61771000077476,33.094249999127655,1981.0,4.0,25.0
629004.6391619957,3662805.005003592,-4303.315752,-14118.49,1.5,-115.61758000154444,33.096230001032374,1981.0,4.0,25.0
628953.7952669993,3662625.7954969094,-4127.3071632,-13541.034,2.0,-115.6181499985857,33.09462000049034,1981.0,4.0,25.0
628949.7872041571,3662504.8680139924,-4806.3402984,-15768.833,1.4,-115.61821000041024,33.09352999962652,1981.0,4.0,25.0
628987.3976169692,3662413.321243963,-4530.326829600001,-14863.277,0.58,-115.6178199998222,33.09269999902503,1981.0,4.0,25.0
628931.0436754855,3662794.054875513,-5017.3505952000005,-16461.124,1.46,-115.61837000035432,33.09613999988016,1981.0,4.0,25.0
628937.9688143057,3661984.6190929348,-5056.3524984,-16589.083,1.57,-115.61841000086046,33.08883999864775,1981.0,4.0,25.0
628917.5837783627,3662823.8189540883,-4521.3263904000005,-14833.748,1.66,-115.61851000163239,33.096409999111266,1981.0,4.0,25.0
628934.0561115082,3662281.763764546,-4722.3361992,-15493.229,1.74,-115.6184100016139,33.091520000000216,1981.0,4.0,25.0
628619.1121665109,3663517.4168200395,-7693.481184000001,-25241.08,0.84,-115.62160999859238,33.10270000046583,1981.0,4.0,25.0
628169.7742129249,3662835.0699089044,-6453.420672,-21172.64,2.24,-115.62652000043114,33.09660000116977,1981.0,4.0,25.0
628289.0310750514,3662638.1318203686,-4241.3127264,-13915.068,1.4,-115.62526999891895,33.094809999150954,1981.0,4.0,25.0
